Original_ID	ORF	GENENAME	COMMON	ENTREZID	Final_ID	Conversion_Method	Status
AVT1	YJR001W	AVT1	AVT1	853457	AVT1	GENENAME_found	SUCCESS
LSB1	YGR136W	LSB1	LSB1	853037	LSB1	GENENAME_found	SUCCESS
MBP1	YDL056W	MBP1	MBP1	851503	MBP1	GENENAME_found	SUCCESS
PCM1	YEL058W	PCM1	PCM1	856652	PCM1	GENENAME_found	SUCCESS
VOA1	YGR106C	VOA1	VOA1	852998	VOA1	GENENAME_found	SUCCESS
RPL40A;RPL40B	NA	NA	NA	NA	RPL40A;RPL40B	COMPOSITE_SUCCESS	SUCCESS
UTP4	YDR324C	UTP4	UTP4	851924	UTP4	GENENAME_found	SUCCESS
HRB1	YNL004W	HRB1	HRB1	855728	HRB1	GENENAME_found	SUCCESS
GIM5	YML094W	GIM5	GIM5	854879	GIM5	GENENAME_found	SUCCESS
CWC27	YPL064C	CWC27	CWC27	856041	CWC27	GENENAME_found	SUCCESS
RKM4	YDR257C	RKM4	RKM4	851844	RKM4	GENENAME_found	SUCCESS
ATG42	NA	NA	NA	NA	ATG42	MANUAL_LOOKUP	SUCCESS
PTM1	YKL039W	PTM1	PTM1	853827	PTM1	GENENAME_found	SUCCESS
SIP5	YMR140W	SIP5	SIP5	855171	SIP5	GENENAME_found	SUCCESS
UBX2	YML013W	UBX2	UBX2	854995	UBX2	GENENAME_found	SUCCESS
GIM4	YEL003W	GIM4	GIM4	856715	GIM4	GENENAME_found	SUCCESS
YML082W	YML082W	NA	NA	854892	YML082W	ORF_unchanged	SUCCESS
IES5	YER092W	IES5	IES5	856827	IES5	GENENAME_found	SUCCESS
RPA14	YDR156W	RPA14	RPA14	851734	RPA14	GENENAME_found	SUCCESS
BAP2	YBR068C	BAP2	BAP2	852360	BAP2	GENENAME_found	SUCCESS
TAF11	YML015C	TAF11	TAF11	854993	TAF11	GENENAME_found	SUCCESS
POP6	YGR030C	POP6	POP6	852918	POP6	GENENAME_found	SUCCESS
MRPL22	YNL177C	MRPL22	MRPL22	855544	MRPL22	GENENAME_found	SUCCESS
CSC1	YLR241W	CSC1	CSC1	850942	CSC1	GENENAME_found	SUCCESS
RPC11	YDR045C	RPC11	RPC11	851615	RPC11	GENENAME_found	SUCCESS
VTA1	YLR181C	VTA1	VTA1	850878	VTA1	GENENAME_found	SUCCESS
RHO5	YNL180C	RHO5	RHO5	855541	RHO5	GENENAME_found	SUCCESS
LAM1	YHR155W	LAM1	LAM1	856560	LAM1	GENENAME_found	SUCCESS
NPC2	YDL046W	NPC2	NPC2	851514	NPC2	GENENAME_found	SUCCESS
KTD1	NA	NA	NA	NA	KTD1	MANUAL_LOOKUP	SUCCESS
EAF5	YEL018W	EAF5	EAF5	856696	EAF5	GENENAME_found	SUCCESS
JSN1	YJR091C	JSN1	JSN1	853553	JSN1	GENENAME_found	SUCCESS
YML119W	YML119W	NA	NA	854920	YML119W	ORF_unchanged	SUCCESS
GPG1	YGL121C	GPG1	GPG1	852756	GPG1	GENENAME_found	SUCCESS
ADP1	YCR011C	ADP1	ADP1	850369	ADP1	GENENAME_found	SUCCESS
PEX29	YDR479C	PEX29	PEX29	852090	PEX29	GENENAME_found	SUCCESS
TYR1	YBR166C	TYR1	TYR1	852464	TYR1	GENENAME_found	SUCCESS
FMC1	YIL098C	FMC1	FMC1	854709	FMC1	GENENAME_found	SUCCESS
ESS1	YJR017C	ESS1	ESS1	853475	ESS1	GENENAME_found	SUCCESS
ECM31	YBR176W	ECM31	ECM31	852474	ECM31	GENENAME_found	SUCCESS
KIN2	YLR096W	KIN2	KIN2	850785	KIN2	GENENAME_found	SUCCESS
RSM7	YJR113C	RSM7	RSM7	853578	RSM7	GENENAME_found	SUCCESS
MRPL3	YMR024W	MRPL3	MRPL3	855039	MRPL3	GENENAME_found	SUCCESS
MPD2	YOL088C	MPD2	MPD2	854065	MPD2	GENENAME_found	SUCCESS
RUP1	YOR138C	RUP1	RUP1	854306	RUP1	GENENAME_found	SUCCESS
APL6	YGR261C	APL6	APL6	853177	APL6	GENENAME_found	SUCCESS
BET1	YIL004C	BET1	BET1	854813	BET1	GENENAME_found	SUCCESS
SRP102	YKL154W	SRP102	SRP102	853702	SRP102	GENENAME_found	SUCCESS
SIR3	YLR442C	SIR3	SIR3	851163	SIR3	GENENAME_found	SUCCESS
TIP20	YGL145W	TIP20	TIP20	852732	TIP20	GENENAME_found	SUCCESS
PSP1	YDR505C	PSP1	PSP1	852116	PSP1	GENENAME_found	SUCCESS
YNL181W	YNL181W	PBR1	PBR1	855540	PBR1	ORF_to_GENENAME	SUCCESS
CDC16	YKL022C	CDC16	CDC16	853846	CDC16	GENENAME_found	SUCCESS
ROM2	YLR371W	ROM2	ROM2	851086	ROM2	GENENAME_found	SUCCESS
YAT2	YER024W	YAT2	YAT2	856745	YAT2	GENENAME_found	SUCCESS
LTE1	YAL024C	LTE1	LTE1	851209	LTE1	GENENAME_found	SUCCESS
YFH1	YDL120W	YFH1	YFH1	851437	YFH1	GENENAME_found	SUCCESS
APM1	YPL259C	APM1	APM1	855869	APM1	GENENAME_found	SUCCESS
ESBP6	YNL125C	ESBP6	ESBP6	855598	ESBP6	GENENAME_found	SUCCESS
YBR241C	YBR241C	NA	NA	852543	YBR241C	ORF_unchanged	SUCCESS
RNH203	YLR154C	RNH203	RNH203	850847	RNH203	GENENAME_found	SUCCESS
MNN1	YER001W	MNN1	MNN1	856718	MNN1	GENENAME_found	SUCCESS
AIM36	YMR157C	AIM36	AIM36	855189	AIM36	GENENAME_found	SUCCESS
SOD1	YJR104C	SOD1	SOD1	853568	SOD1	GENENAME_found	SUCCESS
RIB3	YDR487C	RIB3	RIB3	852098	RIB3	GENENAME_found	SUCCESS
FCY2	YER056C	FCY2	FCY2	856783	FCY2	GENENAME_found	SUCCESS
SCJ1	YMR214W	SCJ1	SCJ1	855254	SCJ1	GENENAME_found	SUCCESS
ABZ2	YMR289W	ABZ2	ABZ2	855333	ABZ2	GENENAME_found	SUCCESS
ABD1	YBR236C	ABD1	ABD1	852538	ABD1	GENENAME_found	SUCCESS
PPM1	YDR435C	PPM1	PPM1	852045	PPM1	GENENAME_found	SUCCESS
TRI1	YMR233W	TRI1	TRI1	855273	TRI1	GENENAME_found	SUCCESS
GIS1	YDR096W	GIS1	GIS1	851670	GIS1	GENENAME_found	SUCCESS
ESF2	YNR054C	ESF2	ESF2	855790	ESF2	GENENAME_found	SUCCESS
NNR1	YNL200C	NNR1	NNR1	855521	NNR1	GENENAME_found	SUCCESS
GRX4	YER174C	GRX4	GRX4	856921	GRX4	GENENAME_found	SUCCESS
MST1	YKL194C	MST1	MST1	853640	MST1	GENENAME_found	SUCCESS
IRC22	YEL001C	IRC22	IRC22	856717	IRC22	GENENAME_found	SUCCESS
TRR2	YHR106W	TRR2	TRR2	856506	TRR2	GENENAME_found	SUCCESS
HAP2	YGL237C	HAP2	HAP2	852614	HAP2	GENENAME_found	SUCCESS
SOL2	YCR073W-A	SOL2	SOL2	850437	SOL2	GENENAME_found	SUCCESS
ATP19	YOL077W-A	ATP19	ATP19	854077	ATP19	GENENAME_found	SUCCESS
INM1	YHR046C	INM1	INM1	856442	INM1	GENENAME_found	SUCCESS
YHR202W	YHR202W	NA	NA	856609	YHR202W	ORF_unchanged	SUCCESS
HOT1	YMR172W	HOT1	HOT1	855208	HOT1	GENENAME_found	SUCCESS
TDA9	YML081W	TDA9	TDA9	854894	TDA9	GENENAME_found	SUCCESS
MET8	YBR213W	MET8	MET8	852514	MET8	GENENAME_found	SUCCESS
RAM1	YDL090C	RAM1	RAM1	851468	RAM1	GENENAME_found	SUCCESS
YOR352W	YOR352W	TFB6	TFB6	854534	TFB6	ORF_to_GENENAME	SUCCESS
OMA1	YKR087C	OMA1	OMA1	853962	OMA1	GENENAME_found	SUCCESS
HIS2	YFR025C	HIS2	HIS2	850581	HIS2	GENENAME_found	SUCCESS
XDJ1	YLR090W	XDJ1	XDJ1	850779	XDJ1	GENENAME_found	SUCCESS
MAM3	YOL060C	MAM3	MAM3	854094	MAM3	GENENAME_found	SUCCESS
REF2	YDR195W	REF2	REF2	851776	REF2	GENENAME_found	SUCCESS
CFT2	YLR115W	CFT2	CFT2	850806	CFT2	GENENAME_found	SUCCESS
EXG1	YLR300W	EXG1	EXG1	851007	EXG1	GENENAME_found	SUCCESS
AIM18	YHR198C	AIM18	AIM18	856605	AIM18	GENENAME_found	SUCCESS
TRM11	YOL124C	TRM11	TRM11	853996	TRM11	GENENAME_found	SUCCESS
DCW1	YKL046C	DCW1	DCW1	853820	DCW1	GENENAME_found	SUCCESS
YDR476C	YDR476C	NA	NA	852087	YDR476C	ORF_unchanged	SUCCESS
PRP4	YPR178W	PRP4	PRP4	856307	PRP4	GENENAME_found	SUCCESS
BSP1	YPR171W	BSP1	BSP1	856301	BSP1	GENENAME_found	SUCCESS
MEC1	YBR136W	MEC1	MEC1	852433	MEC1	GENENAME_found	SUCCESS
VTC5	YDR089W	VTC5	VTC5	851663	VTC5	GENENAME_found	SUCCESS
ULS1	YOR191W	ULS1	ULS1	854363	ULS1	GENENAME_found	SUCCESS
GPN3	YLR243W	GPN3	GPN3	850944	GPN3	GENENAME_found	SUCCESS
SPE4	YLR146C	SPE4	SPE4	850838	SPE4	GENENAME_found	SUCCESS
RMD8	YFR048W	RMD8	RMD8	850609	RMD8	GENENAME_found	SUCCESS
RPS22A	YJL190C	RPS22A	RPS22A	853249	RPS22A	GENENAME_found	SUCCESS
RPC17	YJL011C	RPC17	RPC17	853442	RPC17	GENENAME_found	SUCCESS
TGL3	YMR313C	TGL3	TGL3	855361	TGL3	GENENAME_found	SUCCESS
TRM112	YNR046W	TRM112	TRM112	855782	TRM112	GENENAME_found	SUCCESS
STR2	YJR130C	STR2	STR2	853594	STR2	GENENAME_found	SUCCESS
CAB1	YDR531W	CAB1	CAB1	852144	CAB1	GENENAME_found	SUCCESS
CYC3	YAL039C	CYC3	CYC3	851192	CYC3	GENENAME_found	SUCCESS
BIM1	YER016W	BIM1	BIM1	856736	BIM1	GENENAME_found	SUCCESS
PER33	YLR064W	PER33	PER33	850753	PER33	GENENAME_found	SUCCESS
BOL3	YAL046C	BOL3	BOL3	851251	BOL3	GENENAME_found	SUCCESS
ATH1	YPR026W	ATH1	ATH1	856137	ATH1	GENENAME_found	SUCCESS
PPA2	YMR267W	PPA2	PPA2	855309	PPA2	GENENAME_found	SUCCESS
JIP4	YDR475C	JIP4	JIP4	852086	JIP4	GENENAME_found	SUCCESS
YUR1	YJL139C	YUR1	YUR1	853302	YUR1	GENENAME_found	SUCCESS
ERV2	YPR037C	ERV2	ERV2	856152	ERV2	GENENAME_found	SUCCESS
SEG2	YKL105C	SEG2	SEG2	853756	SEG2	GENENAME_found	SUCCESS
YLR361C-A	YLR361C-A	NA	NA	1466422	YLR361C-A	ORF_unchanged	SUCCESS
FPK1	YNR047W	FPK1	FPK1	855783	FPK1	GENENAME_found	SUCCESS
MIA40	YKL195W	MIA40	MIA40	853639	MIA40	GENENAME_found	SUCCESS
FSH2	YMR222C	FSH2	FSH2	855262	FSH2	GENENAME_found	SUCCESS
RSC1	YGR056W	RSC1	RSC1	852947	RSC1	GENENAME_found	SUCCESS
RPS13	YDR064W	RPS13	RPS13	851636	RPS13	GENENAME_found	SUCCESS
MSN2	YMR037C	MSN2	MSN2	855053	MSN2	GENENAME_found	SUCCESS
ERJ5	YFR041C	ERJ5	ERJ5	850602	ERJ5	GENENAME_found	SUCCESS
TRX1	YLR043C	TRX1	TRX1	850732	TRX1	GENENAME_found	SUCCESS
ZRC1	YMR243C	ZRC1	ZRC1	855284	ZRC1	GENENAME_found	SUCCESS
THP3	YPR045C	THP3	THP3	856158	THP3	GENENAME_found	SUCCESS
LNP1	YHR192W	LNP1	LNP1	856599	LNP1	GENENAME_found	SUCCESS
ICS2	YBR157C	ICS2	ICS2	852454	ICS2	GENENAME_found	SUCCESS
YJL016W	YJL016W	TPH3	TPH3	853436	TPH3	ORF_to_GENENAME	SUCCESS
RBK1	YCR036W	RBK1	RBK1	850402	RBK1	GENENAME_found	SUCCESS
YLR149C	YLR149C	NA	NA	850841	YLR149C	ORF_unchanged	SUCCESS
RRF1	YHR038W	RRF1	RRF1	856433	RRF1	GENENAME_found	SUCCESS
LEM3	YNL323W	LEM3	LEM3	855393	LEM3	GENENAME_found	SUCCESS
MET17	YLR303W	MET17	MET17	851010	MET17	GENENAME_found	SUCCESS
PLP2	YOR281C	PLP2	PLP2	854456	PLP2	GENENAME_found	SUCCESS
JNM1	YMR294W	JNM1	JNM1	855339	JNM1	GENENAME_found	SUCCESS
MRPL6	YHR147C	MRPL6	MRPL6	856552	MRPL6	GENENAME_found	SUCCESS
AIM7	YDR063W	AIM7	AIM7	851635	AIM7	GENENAME_found	SUCCESS
RPS30A;RPS30B	NA	NA	NA	NA	RPS30A;RPS30B	COMPOSITE_SUCCESS	SUCCESS
COQ9	YLR201C	COQ9	COQ9	850898	COQ9	GENENAME_found	SUCCESS
ADD66	YKL206C	ADD66	ADD66	853629	ADD66	GENENAME_found	SUCCESS
IRC21	YMR073C	IRC21	IRC21	855095	IRC21	GENENAME_found	SUCCESS
LDO45	NA	NA	NA	NA	LDO45	MANUAL_LOOKUP	SUCCESS
GRX8	YLR364W	GRX8	GRX8	851079	GRX8	GENENAME_found	SUCCESS
ARC18	YLR370C	ARC18	ARC18	851085	ARC18	GENENAME_found	SUCCESS
FCP1	YMR277W	FCP1	FCP1	855320	FCP1	GENENAME_found	SUCCESS
MID2	YLR332W	MID2	MID2	851042	MID2	GENENAME_found	SUCCESS
MLF3	YNL074C	MLF3	MLF3	855650	MLF3	GENENAME_found	SUCCESS
APS3	YJL024C	APS3	APS3	853429	APS3	GENENAME_found	SUCCESS
FRE1	YLR214W	FRE1	FRE1	850911	FRE1	GENENAME_found	SUCCESS
RPL43A;RPL43B	NA	NA	NA	NA	RPL43A;RPL43B	COMPOSITE_SUCCESS	SUCCESS
PPH21	YDL134C	PPH21	PPH21	851421	PPH21	GENENAME_found	SUCCESS
RIM1	YCR028C-A	RIM1	RIM1	850395	RIM1	GENENAME_found	SUCCESS
HXT7	YDR342C	HXT7	HXT7	851943	HXT7	GENENAME_found	SUCCESS
HXT6	YDR343C	HXT6	HXT6	851944	HXT6	GENENAME_found	SUCCESS
SIZ1	YDR409W	SIZ1	SIZ1	852018	SIZ1	GENENAME_found	SUCCESS
NGG1	YDR176W	NGG1	NGG1	851756	NGG1	GENENAME_found	SUCCESS
CRH1	YGR189C	CRH1	CRH1	853102	CRH1	GENENAME_found	SUCCESS
MEF2	YJL102W	MEF2	MEF2	853342	MEF2	GENENAME_found	SUCCESS
EDC3	YEL015W	EDC3	EDC3	856700	EDC3	GENENAME_found	SUCCESS
SIR4	YDR227W	SIR4	SIR4	851813	SIR4	GENENAME_found	SUCCESS
LSM1	YJL124C	LSM1	LSM1	853318	LSM1	GENENAME_found	SUCCESS
YAP1802	YGR241C	YAP1802	YAP1802	853157	YAP1802	GENENAME_found	SUCCESS
EAF6	YJR082C	EAF6	EAF6	853544	EAF6	GENENAME_found	SUCCESS
YLR126C	YLR126C	NA	NA	850817	YLR126C	ORF_unchanged	SUCCESS
RPL9B	YNL067W	RPL9B	RPL9B	855658	RPL9B	GENENAME_found	SUCCESS
ILV6	YCL009C	ILV6	ILV6	850348	ILV6	GENENAME_found	SUCCESS
COQ11	YLR290C	COQ11	COQ11	850997	COQ11	GENENAME_found	SUCCESS
VMA22	YHR060W	VMA22	VMA22	856457	VMA22	GENENAME_found	SUCCESS
FAD1	YDL045C	FAD1	FAD1	851516	FAD1	GENENAME_found	SUCCESS
UBC6	YER100W	UBC6	UBC6	856837	UBC6	GENENAME_found	SUCCESS
INP54	YOL065C	INP54	INP54	854089	INP54	GENENAME_found	SUCCESS
BOL1	YAL044W-A	BOL1	BOL1	851252	BOL1	GENENAME_found	SUCCESS
YNL011C	YNL011C	NA	NA	855721	YNL011C	ORF_unchanged	SUCCESS
IMP2'	YIL154C	IMP2'	IMP2'	854652	IMP2'	GENENAME_found	SUCCESS
OAC1	YKL120W	OAC1	OAC1	853739	OAC1	GENENAME_found	SUCCESS
SUR7	YML052W	SUR7	SUR7	854953	SUR7	GENENAME_found	SUCCESS
SHO1	YER118C	SHO1	SHO1	856854	SHO1	GENENAME_found	SUCCESS
NUP57	YGR119C	NUP57	NUP57	853016	NUP57	GENENAME_found	SUCCESS
ITR1	YDR497C	ITR1	ITR1	852108	ITR1	GENENAME_found	SUCCESS
TFA2	YKR062W	TFA2	TFA2	853936	TFA2	GENENAME_found	SUCCESS
YBR255C-A	YBR255C-A	RCF3	RCF3	852558	RCF3	ORF_to_GENENAME	SUCCESS
YPD1	YDL235C	YPD1	YPD1	851363	YPD1	GENENAME_found	SUCCESS
MRPL9	YGR220C	MRPL9	MRPL9	853135	MRPL9	GENENAME_found	SUCCESS
MNP1	YGL068W	MNP1	MNP1	852811	MNP1	GENENAME_found	SUCCESS
PRM4	YPL156C	PRM4	PRM4	855947	PRM4	GENENAME_found	SUCCESS
TIF6	YPR016C	TIF6	TIF6	856126	TIF6	GENENAME_found	SUCCESS
RAD27	YKL113C	RAD27	RAD27	853747	RAD27	GENENAME_found	SUCCESS
KTI12	YKL110C	KTI12	KTI12	853750	KTI12	GENENAME_found	SUCCESS
PDE1	YGL248W	PDE1	PDE1	852644	PDE1	GENENAME_found	SUCCESS
TIM13	YGR181W	TIM13	TIM13	853093	TIM13	GENENAME_found	SUCCESS
HXT4	YHR092C	HXT4	HXT4	856492	HXT4	GENENAME_found	SUCCESS
YPL245W	YPL245W	NA	NA	855831	YPL245W	ORF_unchanged	SUCCESS
YLR118C	YLR118C	NA	NA	850809	YLR118C	ORF_unchanged	SUCCESS
MTG2	YHR168W	MTG2	MTG2	856573	MTG2	GENENAME_found	SUCCESS
INM2	YDR287W	INM2	INM2	851881	INM2	GENENAME_found	SUCCESS
STF2	YGR008C	STF2	STF2	852891	STF2	GENENAME_found	SUCCESS
RIP1	YEL024W	RIP1	RIP1	856689	RIP1	GENENAME_found	SUCCESS
PAN6	YIL145C	PAN6	PAN6	854661	PAN6	GENENAME_found	SUCCESS
MSL1	YIR009W	MSL1	MSL1	854826	MSL1	GENENAME_found	SUCCESS
LSM4	YER112W	LSM4	LSM4	856848	LSM4	GENENAME_found	SUCCESS
SLG1	YOR008C	SLG1	SLG1	854170	SLG1	GENENAME_found	SUCCESS
LSM8	YJR022W	LSM8	LSM8	853479	LSM8	GENENAME_found	SUCCESS
FPR2	YDR519W	FPR2	FPR2	852131	FPR2	GENENAME_found	SUCCESS
GRX6	YDL010W	GRX6	GRX6	851551	GRX6	GENENAME_found	SUCCESS
YCR090C	YCR090C	NA	NA	850452	YCR090C	ORF_unchanged	SUCCESS
EGO2	YCR075W-A	EGO2	EGO2	1466399	EGO2	GENENAME_found	SUCCESS
STP22	YCL008C	STP22	STP22	850349	STP22	GENENAME_found	SUCCESS
RSM18	YER050C	RSM18	RSM18	856776	RSM18	GENENAME_found	SUCCESS
EFM4	YIL064W	EFM4	EFM4	854746	EFM4	GENENAME_found	SUCCESS
LSM2	YBL026W	LSM2	LSM2	852255	LSM2	GENENAME_found	SUCCESS
IMG1	YCR046C	IMG1	IMG1	850413	IMG1	GENENAME_found	SUCCESS
WWM1	YFL010C	WWM1	WWM1	850538	WWM1	GENENAME_found	SUCCESS
SKI8	YGL213C	SKI8	SKI8	852659	SKI8	GENENAME_found	SUCCESS
PIG2	YIL045W	PIG2	PIG2	854766	PIG2	GENENAME_found	SUCCESS
TDH2	YJR009C	TDH2	TDH2	853465	TDH2	GENENAME_found	SUCCESS
RHO3	YIL118W	RHO3	RHO3	854688	RHO3	GENENAME_found	SUCCESS
PHD1	YKL043W	PHD1	PHD1	853823	PHD1	GENENAME_found	SUCCESS
YBR242W	YBR242W	NA	NA	852544	YBR242W	ORF_unchanged	SUCCESS
BAR1	YIL015W	BAR1	BAR1	854797	BAR1	GENENAME_found	SUCCESS
SHY1	YGR112W	SHY1	SHY1	853009	SHY1	GENENAME_found	SUCCESS
MKC7	YDR144C	MKC7	MKC7	851722	MKC7	GENENAME_found	SUCCESS
VPS17	YOR132W	VPS17	VPS17	854300	VPS17	GENENAME_found	SUCCESS
YPT10	YBR264C	YPT10	YPT10	852567	YPT10	GENENAME_found	SUCCESS
YPR147C	YPR147C	NA	NA	856270	YPR147C	ORF_unchanged	SUCCESS
ATG13	YPR185W	ATG13	ATG13	856315	ATG13	GENENAME_found	SUCCESS
ERG4	YGL012W	ERG4	ERG4	852872	ERG4	GENENAME_found	SUCCESS
TY1A-DR3	NA	NA	NA	NA	TY1A-DR3	TRANSPOSON	SUCCESS
TY1A-DR2	NA	NA	NA	NA	TY1A-DR2	TRANSPOSON	SUCCESS
SHE1	YBL031W	SHE1	SHE1	852249	SHE1	GENENAME_found	SUCCESS
TAF7	YMR227C	TAF7	TAF7	855267	TAF7	GENENAME_found	SUCCESS
RPL21B	YPL079W	RPL21B	RPL21B	856026	RPL21B	GENENAME_found	SUCCESS
NAR1	YNL240C	NAR1	NAR1	855481	NAR1	GENENAME_found	SUCCESS
YSP2	YDR326C	YSP2	YSP2	851926	YSP2	GENENAME_found	SUCCESS
SKN1	YGR143W	SKN1	SKN1	853045	SKN1	GENENAME_found	SUCCESS
SDS22	YKL193C	SDS22	SDS22	853641	SDS22	GENENAME_found	SUCCESS
YFR018C	YFR018C	NA	NA	850573	YFR018C	ORF_unchanged	SUCCESS
PBA1	YLR199C	PBA1	PBA1	850896	PBA1	GENENAME_found	SUCCESS
REH1	YLR387C	REH1	REH1	851103	REH1	GENENAME_found	SUCCESS
RPL27A	YHR010W	RPL27A	RPL27A	856401	RPL27A	GENENAME_found	SUCCESS
ECM15	YBL001C	ECM15	ECM15	852285	ECM15	GENENAME_found	SUCCESS
POM34	YLR018C	POM34	POM34	850705	POM34	GENENAME_found	SUCCESS
YLR326W	YLR326W	NA	NA	851036	YLR326W	ORF_unchanged	SUCCESS
NUC1	YJL208C	NUC1	NUC1	853222	NUC1	GENENAME_found	SUCCESS
OTU2	YHL013C	OTU2	OTU2	856373	OTU2	GENENAME_found	SUCCESS
TES1	YJR019C	TES1	TES1	853477	TES1	GENENAME_found	SUCCESS
SRB7	YDR308C	SRB7	SRB7	851903	SRB7	GENENAME_found	SUCCESS
CPR2	YHR057C	CPR2	CPR2	856454	CPR2	GENENAME_found	SUCCESS
MHR1	YDR296W	MHR1	MHR1	851890	MHR1	GENENAME_found	SUCCESS
CTR1	YPR124W	CTR1	CTR1	856241	CTR1	GENENAME_found	SUCCESS
MHF2	YDL160C-A	MHF2	MHF2	1466431	MHF2	GENENAME_found	SUCCESS
YNL040W	YNL040W	NA	NA	855688	YNL040W	ORF_unchanged	SUCCESS
PEF1	YGR058W	PEF1	PEF1	852949	PEF1	GENENAME_found	SUCCESS
FMP42	YMR221C	FMP42	FMP42	855261	FMP42	GENENAME_found	SUCCESS
YPQ1	YOL092W	YPQ1	YPQ1	854061	YPQ1	GENENAME_found	SUCCESS
PDR11	YIL013C	PDR11	PDR11	854802	PDR11	GENENAME_found	SUCCESS
APT2	YDR441C	APT2	APT2	852051	APT2	GENENAME_found	SUCCESS
ARC15	YIL062C	ARC15	ARC15	854748	ARC15	GENENAME_found	SUCCESS
LAG1	YHL003C	LAG1	LAG1	856386	LAG1	GENENAME_found	SUCCESS
TAD3	YLR316C	TAD3	TAD3	851027	TAD3	GENENAME_found	SUCCESS
CMC2	YBL059C-A	CMC2	CMC2	852220	CMC2	GENENAME_found	SUCCESS
FAP7	YDL166C	FAP7	FAP7	851388	FAP7	GENENAME_found	SUCCESS
SDC1	YDR469W	SDC1	SDC1	852080	SDC1	GENENAME_found	SUCCESS
RPL33B	YOR234C	RPL33B	RPL33B	854409	RPL33B	GENENAME_found	SUCCESS
MRP49	YKL167C	MRP49	MRP49	853687	MRP49	GENENAME_found	SUCCESS
HCH1	YNL281W	HCH1	HCH1	855440	HCH1	GENENAME_found	SUCCESS
RPF2	YKR081C	RPF2	RPF2	853956	RPF2	GENENAME_found	SUCCESS
RIB2	YOL066C	RIB2	RIB2	854088	RIB2	GENENAME_found	SUCCESS
NOC4	YPR144C	NOC4	NOC4	856267	NOC4	GENENAME_found	SUCCESS
VPS60	YDR486C	VPS60	VPS60	852097	VPS60	GENENAME_found	SUCCESS
YPT6	YLR262C	YPT6	YPT6	850966	YPT6	GENENAME_found	SUCCESS
YHM2	YMR241W	YHM2	YHM2	855282	YHM2	GENENAME_found	SUCCESS
HIF1	YLL022C	HIF1	HIF1	850638	HIF1	GENENAME_found	SUCCESS
IRC5	YFR038W	IRC5	IRC5	850599	IRC5	GENENAME_found	SUCCESS
MAL12;MAL32	NA	NA	NA	NA	MAL12;MAL32	COMPOSITE_SUCCESS	SUCCESS
POF1	YCL047C	POF1	POF1	850310	POF1	GENENAME_found	SUCCESS
TRX3	YCR083W	TRX3	TRX3	850444	TRX3	GENENAME_found	SUCCESS
MIP1	YOR330C	MIP1	MIP1	854508	MIP1	GENENAME_found	SUCCESS
PSD2	YGR170W	PSD2	PSD2	853080	PSD2	GENENAME_found	SUCCESS
SPC3	YLR066W	SPC3	SPC3	850755	SPC3	GENENAME_found	SUCCESS
RPN10	YHR200W	RPN10	RPN10	856607	RPN10	GENENAME_found	SUCCESS
RPA43	YOR340C	RPA43	RPA43	854518	RPA43	GENENAME_found	SUCCESS
SMX2	YFL017W-A	SMX2	SMX2	850528	SMX2	GENENAME_found	SUCCESS
MIC27	YNL100W	MIC27	MIC27	855623	MIC27	GENENAME_found	SUCCESS
BET4	YJL031C	BET4	BET4	853421	BET4	GENENAME_found	SUCCESS
ARF1	YDL192W	ARF1	ARF1	851335	ARF1	GENENAME_found	SUCCESS
TPK1	YJL164C	TPK1	TPK1	853275	TPK1	GENENAME_found	SUCCESS
CEM1	YER061C	CEM1	CEM1	856790	CEM1	GENENAME_found	SUCCESS
MAK31	YCR020C-A	MAK31	MAK31	850383	MAK31	GENENAME_found	SUCCESS
AUR1	YKL004W	AUR1	AUR1	853866	AUR1	GENENAME_found	SUCCESS
TPO2	YGR138C	TPO2	TPO2	853039	TPO2	GENENAME_found	SUCCESS
BUR6	YER159C	BUR6	BUR6	856904	BUR6	GENENAME_found	SUCCESS
VPS71	YML041C	VPS71	VPS71	854966	VPS71	GENENAME_found	SUCCESS
PCC1	YKR095W-A	PCC1	PCC1	1500489	PCC1	GENENAME_found	SUCCESS
YER010C	YER010C	NA	NA	856728	YER010C	ORF_unchanged	SUCCESS
MIG1	YGL035C	MIG1	MIG1	852848	MIG1	GENENAME_found	SUCCESS
ACF4	YJR083C	ACF4	ACF4	853545	ACF4	GENENAME_found	SUCCESS
LOT6	YLR011W	LOT6	LOT6	850698	LOT6	GENENAME_found	SUCCESS
YPL247C	YPL247C	NA	NA	855829	YPL247C	ORF_unchanged	SUCCESS
ORM1	YGR038W	ORM1	ORM1	852926	ORM1	GENENAME_found	SUCCESS
GFD1	YMR255W	GFD1	GFD1	855297	GFD1	GENENAME_found	SUCCESS
IBD2	YNL164C	IBD2	IBD2	855557	IBD2	GENENAME_found	SUCCESS
ORM2	YLR350W	ORM2	ORM2	851064	ORM2	GENENAME_found	SUCCESS
PRS2	YER099C	PRS2	PRS2	856836	PRS2	GENENAME_found	SUCCESS
LCB3	YJL134W	LCB3	LCB3	853307	LCB3	GENENAME_found	SUCCESS
MND2	YIR025W	MND2	MND2	854843	MND2	GENENAME_found	SUCCESS
RXT3	YDL076C	RXT3	RXT3	851483	RXT3	GENENAME_found	SUCCESS
DUT1	YBR252W	DUT1	DUT1	852554	DUT1	GENENAME_found	SUCCESS
